,detid,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage
2303,10203006,2023-12-07T16:30:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,19.0
2304,10203007,2023-12-07T16:30:00.000+01:00,18,anyVehicle,0.0,carOrLightVehicle,22.0
2305,10203008,2023-12-07T16:30:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,5.0
2306,10203009,2023-12-07T16:30:00.000+01:00,15,anyVehicle,0.0,carOrLightVehicle,1.0
2307,10203010,2023-12-07T16:30:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,8.0
2308,10203011,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2309,10203012,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2310,10204001,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2311,10204002,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2312,10204003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2313,10204004,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2314,10204005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2315,10204006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2316,10204007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2317,10205001,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2318,10205002,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2319,10205003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2320,10205004,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2321,10205005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2322,10205006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2323,10205007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2324,10205008,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
2325,10205009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2326,10205010,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
2327,10205011,2023-12-07T16:30:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,0.0
2328,10205012,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2329,10205013,2023-12-07T16:30:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,1.0
2330,10205014,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2331,10205015,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2332,10205016,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
2333,10207001,2023-12-07T16:30:00.000+01:00,186,anyVehicle,0.0,carOrLightVehicle,54.0
2334,10207002,2023-12-07T16:30:00.000+01:00,190,anyVehicle,0.0,carOrLightVehicle,49.0
2335,10207003,2023-12-07T16:30:00.000+01:00,48,anyVehicle,0.0,carOrLightVehicle,29.0
2336,10207004,2023-12-07T16:30:00.000+01:00,62,anyVehicle,0.0,carOrLightVehicle,60.0
2337,10207005,2023-12-07T16:30:00.000+01:00,105,anyVehicle,0.0,carOrLightVehicle,49.0
2338,10207006,2023-12-07T16:30:00.000+01:00,36,anyVehicle,0.0,carOrLightVehicle,60.0
2339,10207007,2023-12-07T16:30:00.000+01:00,106,anyVehicle,0.0,carOrLightVehicle,75.0
2340,10207008,2023-12-07T16:30:00.000+01:00,192,anyVehicle,0.0,carOrLightVehicle,71.0
2341,10207009,2023-12-07T16:30:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,11.0
2342,10207010,2023-12-07T16:30:00.000+01:00,87,anyVehicle,0.0,carOrLightVehicle,35.0
2343,10207011,2023-12-07T16:30:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,10.0
2344,10207012,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
2345,10207013,2023-12-07T16:30:00.000+01:00,12,anyVehicle,0.0,carOrLightVehicle,0.0
2346,10207014,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2347,10209001,2023-12-07T16:30:00.000+01:00,71,anyVehicle,0.0,carOrLightVehicle,62.0
2348,10209002,2023-12-07T16:30:00.000+01:00,75,anyVehicle,0.0,carOrLightVehicle,35.0
2349,10209003,2023-12-07T16:30:00.000+01:00,89,anyVehicle,0.0,carOrLightVehicle,24.0
2350,10209004,2023-12-07T16:30:00.000+01:00,81,anyVehicle,0.0,carOrLightVehicle,18.0
2351,10209005,2023-12-07T16:30:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,21.0
2352,10209006,2023-12-07T16:30:00.000+01:00,58,anyVehicle,0.0,carOrLightVehicle,17.0
2353,10209007,2023-12-07T16:30:00.000+01:00,82,anyVehicle,0.0,carOrLightVehicle,25.0
2354,10209008,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
2355,10209009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2356,10209010,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
2357,10209011,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
2358,10209012,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2359,10209037,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2360,10211001,2023-12-07T16:30:00.000+01:00,108,anyVehicle,0.0,carOrLightVehicle,53.0
2361,10211002,2023-12-07T16:30:00.000+01:00,74,anyVehicle,0.0,carOrLightVehicle,86.0
2362,10211003,2023-12-07T16:30:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,14.0
2363,10211004,2023-12-07T16:30:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,18.0
2364,10211005,2023-12-07T16:30:00.000+01:00,70,anyVehicle,0.0,carOrLightVehicle,35.0
2365,10211006,2023-12-07T16:30:00.000+01:00,97,anyVehicle,0.0,carOrLightVehicle,35.0
2366,10211007,2023-12-07T16:30:00.000+01:00,70,anyVehicle,0.0,carOrLightVehicle,16.0
2367,10211008,2023-12-07T16:30:00.000+01:00,87,anyVehicle,0.0,carOrLightVehicle,19.0
2368,10211009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2369,10211010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2370,10211011,2023-12-07T16:30:00.000+01:00,66,anyVehicle,0.0,carOrLightVehicle,1.0
2371,10211012,2023-12-07T16:30:00.000+01:00,15,anyVehicle,0.0,carOrLightVehicle,1.0
2372,10211013,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
2373,10211014,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2374,10211015,2023-12-07T16:30:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,1.0
2375,10212001,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
2376,10212002,2023-12-07T16:30:00.000+01:00,113,anyVehicle,0.0,carOrLightVehicle,8.0
2377,10212003,2023-12-07T16:30:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,20.0
2378,10212004,2023-12-07T16:30:00.000+01:00,12,anyVehicle,0.0,carOrLightVehicle,6.0
2379,10212005,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,0.0
2380,10212006,2023-12-07T16:30:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,0.0
2381,10212007,2023-12-07T16:30:00.000+01:00,165,anyVehicle,0.0,carOrLightVehicle,11.0
2382,10212008,2023-12-07T16:30:00.000+01:00,82,anyVehicle,0.0,carOrLightVehicle,5.0
2383,10213001,2023-12-07T16:30:00.000+01:00,57,anyVehicle,0.0,carOrLightVehicle,81.0
2384,10213003,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
2385,10213004,2023-12-07T16:30:00.000+01:00,104,anyVehicle,0.0,carOrLightVehicle,29.0
2386,10213005,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,3.0
2387,10213006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2388,10213007,2023-12-07T16:30:00.000+01:00,170,anyVehicle,0.0,carOrLightVehicle,35.0
2389,10213008,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,0.0
2390,10213009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2391,10213010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2392,10213011,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2393,10214001,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,2.0
2394,10214002,2023-12-07T16:30:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,5.0
2395,10214003,2023-12-07T16:30:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,35.0
2396,10214004,2023-12-07T16:30:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,27.0
2397,10214005,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,1.0
2398,10215001,2023-12-07T16:30:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,26.0
2399,10215002,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
2400,10215003,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,23.0
2401,10215004,2023-12-07T16:30:00.000+01:00,27,anyVehicle,0.0,carOrLightVehicle,39.0
2402,10215005,2023-12-07T16:30:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,5.0
2403,10215006,2023-12-07T16:30:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,0.0
2404,10215007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2405,10215008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2406,10215009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2407,10216001,2023-12-07T16:30:00.000+01:00,109,anyVehicle,0.0,carOrLightVehicle,7.0
2408,10216002,2023-12-07T16:30:00.000+01:00,135,anyVehicle,0.0,carOrLightVehicle,6.0
2409,10216003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2410,10216004,2023-12-07T16:30:00.000+01:00,170,anyVehicle,0.0,carOrLightVehicle,8.0
2411,10216005,2023-12-07T16:30:00.000+01:00,186,anyVehicle,0.0,carOrLightVehicle,8.0
2412,10216006,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,0.0
2413,10216007,2023-12-07T16:30:00.000+01:00,18,anyVehicle,0.0,carOrLightVehicle,2.0
2414,10216008,2023-12-07T16:30:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,34.0
2415,10216009,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
2416,10216010,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
2417,10216011,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2418,10217007,2023-12-07T16:30:00.000+01:00,165,anyVehicle,0.0,carOrLightVehicle,42.0
2419,10217008,2023-12-07T16:30:00.000+01:00,195,anyVehicle,0.0,carOrLightVehicle,42.0
2420,10217009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2421,10217010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2422,10217011,2023-12-07T16:30:00.000+01:00,106,anyVehicle,0.0,carOrLightVehicle,10.0
2423,10217012,2023-12-07T16:30:00.000+01:00,148,anyVehicle,0.0,carOrLightVehicle,18.0
2424,10217013,2023-12-07T16:30:00.000+01:00,141,anyVehicle,0.0,carOrLightVehicle,24.0
2425,10217014,2023-12-07T16:30:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,21.0
2426,10217015,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2427,10217016,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
2428,10217017,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2429,10217018,2023-12-07T16:30:00.000+01:00,142,anyVehicle,0.0,carOrLightVehicle,6.0
2430,10217019,2023-12-07T16:30:00.000+01:00,161,anyVehicle,0.0,carOrLightVehicle,9.0
2431,10217020,2023-12-07T16:30:00.000+01:00,222,anyVehicle,0.0,carOrLightVehicle,11.0
2432,10217021,2023-12-07T16:30:00.000+01:00,47,anyVehicle,0.0,carOrLightVehicle,20.0
2433,10220001,2023-12-07T16:30:00.000+01:00,159,anyVehicle,0.0,carOrLightVehicle,49.0
2434,10220002,2023-12-07T16:30:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,52.0
2435,10220003,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
2436,10220004,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
2437,10220005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2438,10220006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2439,10222001,2023-12-07T16:30:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,2.0
2440,10222002,2023-12-07T16:30:00.000+01:00,70,anyVehicle,0.0,carOrLightVehicle,15.0
2441,10222003,2023-12-07T16:30:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,15.0
2442,10222004,2023-12-07T16:30:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,70.0
2443,10222005,2023-12-07T16:30:00.000+01:00,80,anyVehicle,0.0,carOrLightVehicle,32.0
2444,10222006,2023-12-07T16:30:00.000+01:00,56,anyVehicle,0.0,carOrLightVehicle,20.0
2445,10222007,2023-12-07T16:30:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,78.0
2446,10222008,2023-12-07T16:30:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,94.0
2447,10222009,2023-12-07T16:30:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,14.0
2448,10222010,2023-12-07T16:30:00.000+01:00,148,anyVehicle,0.0,carOrLightVehicle,38.0
2449,10222011,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,1.0
2450,10222012,2023-12-07T16:30:00.000+01:00,26,anyVehicle,0.0,carOrLightVehicle,4.0
2451,10222013,2023-12-07T16:30:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,86.0
2452,10222014,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2453,10222015,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2454,10222016,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2455,10222017,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,0.0
2456,10222018,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2457,10224013,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,7.0
2458,10224014,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,1.0
2459,10224016,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2460,10224017,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
2461,10224018,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,1.0
2462,10224019,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2463,10224020,2023-12-07T16:30:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
2464,10224021,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2465,10224022,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,4.0
2466,10224023,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2467,10224024,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2468,10224025,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2469,10224026,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2470,10224027,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2471,10225001,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
2472,10225002,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2473,10225003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
2474,10225004,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
2475,10225005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
2476,10225006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
2477,10226001,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,20.0
2478,10226002,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,4.0
2479,10226003,2023-12-07T16:30:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,0.0
2480,10226004,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
2481,10226005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2482,10226006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2483,10226007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2484,10227001,2023-12-07T16:30:00.000+01:00,42,anyVehicle,0.0,carOrLightVehicle,28.0
2485,10227002,2023-12-07T16:30:00.000+01:00,68,anyVehicle,0.0,carOrLightVehicle,43.0
2486,10227003,2023-12-07T16:30:00.000+01:00,48,anyVehicle,0.0,carOrLightVehicle,51.0
2487,10227004,2023-12-07T16:30:00.000+01:00,127,anyVehicle,0.0,carOrLightVehicle,75.0
2488,10227005,2023-12-07T16:30:00.000+01:00,59,anyVehicle,0.0,carOrLightVehicle,65.0
2489,10227006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2490,10227007,2023-12-07T16:30:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,0.0
2491,10227008,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2492,10227009,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
2493,10227030,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2494,10227031,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2495,10227032,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2496,10227033,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,8.0
2497,10227034,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2498,10228001,2023-12-07T16:30:00.000+01:00,121,anyVehicle,0.0,carOrLightVehicle,46.0
2499,10228002,2023-12-07T16:30:00.000+01:00,112,anyVehicle,0.0,carOrLightVehicle,63.0
2500,10228003,2023-12-07T16:30:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,0.0
2501,10228004,2023-12-07T16:30:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,0.0
2502,10229001,2023-12-07T16:30:00.000+01:00,71,anyVehicle,0.0,carOrLightVehicle,12.0
2503,10229002,2023-12-07T16:30:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,88.0
2504,10229003,2023-12-07T16:30:00.000+01:00,57,anyVehicle,0.0,carOrLightVehicle,37.0
2505,10229004,2023-12-07T16:30:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,0.0
2506,10229005,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
2507,10229006,2023-12-07T16:30:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,0.0
2508,10229007,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
2509,10229008,2023-12-07T16:30:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,30.0
2510,10229009,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2511,10229010,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2512,10229011,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2513,10230001,2023-12-07T16:30:00.000+01:00,43,anyVehicle,0.0,carOrLightVehicle,44.0
2514,10230002,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
2515,10230003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2516,10230004,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2517,10230005,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2518,10230006,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2519,10230007,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
2520,10231007,2023-12-07T16:30:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,0.0
2521,10231008,2023-12-07T16:30:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
2522,10232001,2023-12-07T16:30:00.000+01:00,114,anyVehicle,0.0,carOrLightVehicle,26.0
2523,10232002,2023-12-07T16:30:00.000+01:00,63,anyVehicle,0.0,carOrLightVehicle,72.0
2524,10232003,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2525,10232004,2023-12-07T16:30:00.000+01:00,104,anyVehicle,0.0,carOrLightVehicle,15.0
2526,10232005,2023-12-07T16:30:00.000+01:00,27,anyVehicle,0.0,carOrLightVehicle,0.0
2527,10232006,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
2528,10234001,2023-12-07T16:30:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,0.0
2529,10235001,2023-12-07T16:30:00.000+01:00,141,anyVehicle,0.0,carOrLightVehicle,62.0
2530,10235002,2023-12-07T16:30:00.000+01:00,197,anyVehicle,0.0,carOrLightVehicle,63.0
2531,10235003,2023-12-07T16:30:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,2.0
2532,10235004,2023-12-07T16:30:00.000+01:00,65,anyVehicle,0.0,carOrLightVehicle,79.0
2533,10235005,2023-12-07T16:30:00.000+01:00,87,anyVehicle,0.0,carOrLightVehicle,66.0
2534,10235006,2023-12-07T16:30:00.000+01:00,58,anyVehicle,0.0,carOrLightVehicle,42.0
2535,10235007,2023-12-07T16:30:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,5.0
2536,10235008,2023-12-07T16:30:00.000+01:00,136,anyVehicle,0.0,carOrLightVehicle,41.0
2537,10235009,2023-12-07T16:30:00.000+01:00,129,anyVehicle,0.0,carOrLightVehicle,70.0
2538,10235010,2023-12-07T16:30:00.000+01:00,35,anyVehicle,0.0,carOrLightVehicle,5.0
2539,10235011,2023-12-07T16:30:00.000+01:00,59,anyVehicle,0.0,carOrLightVehicle,9.0
2540,10235012,2023-12-07T16:30:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,44.0
2541,10236001,2023-12-07T16:30:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,1.0
2542,10236002,2023-12-07T16:30:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,1.0
2543,10236003,2023-12-07T16:30:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,0.0
2544,10237001,2023-12-07T16:30:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,15.0
2545,10237002,2023-12-07T16:30:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,31.0
2546,10237003,2023-12-07T16:30:00.000+01:00,28,anyVehicle,0.0,carOrLightVehicle,21.0
2547,10238001,2023-12-07T16:30:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,19.0
2548,10238002,2023-12-07T16:30:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,0.0
2549,10238003,2023-12-07T16:30:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,1.0
2550,10240001,2023-12-07T16:30:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,2.0
2551,10240002,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2552,10241001,2023-12-07T16:30:00.000+01:00,19,anyVehicle,0.0,carOrLightVehicle,1.0
2553,10241002,2023-12-07T16:30:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,3.0
2554,10241003,2023-12-07T16:30:00.000+01:00,37,anyVehicle,0.0,carOrLightVehicle,25.0
2555,10241004,2023-12-07T16:30:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,58.0
2556,10241005,2023-12-07T16:30:00.000+01:00,67,anyVehicle,0.0,carOrLightVehicle,57.0
2557,10241006,2023-12-07T16:30:00.000+01:00,44,anyVehicle,0.0,carOrLightVehicle,56.0
2558,10241007,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2559,10241008,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
2560,10241009,2023-12-07T16:30:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
2561,10241010,2023-12-07T16:30:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
2562,10241011,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2563,10241012,2023-12-07T16:30:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
2564,10241013,2023-12-07T16:30:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,0.0
2565,10242001,2023-12-07T16:30:00.000+01:00,58,anyVehicle,0.0,carOrLightVehicle,7.0
